3,25,-20.0918164871
3,13,20.3162974393
3,21,0.177870547871
3,11,-2.69147074229
3,27,-26.2338568324
3,16,-23.5900768687
3,18,-7.71088982848
3,31,12.5313086416
3,19,9.95186609078
3,0,-2.56879443944
3,8,4.85898760929
3,26,-13.2532323875
3,22,20.1701679319
3,1,19.6320603299
3,5,1.58584089017
3,28,-21.019075547
3,10,7.30219064586
3,4,-10.4623729758
3,2,6.613096692
3,39,2.9134816329
3,24,5.31644319217
3,3,13.2512132631
3,17,6.84612508177
3,6,0.0479334158659
3,7,-0.243420354024
3,36,-59.332871783
3,12,9.48191334865
3,23,14.2305124224
3,38,-18.8656471617
3,14,4.13649246554
3,37,2.09398272727
3,30,4.01721172366
3,32,18.7849373053
3,34,-16.712678605
3,20,0.0471820315995
3,33,-8.78241755465
3,35,-17.4531606221
3,9,-4.93555975418
3,29,9.30686648401
4,10,5.9441503858
4,18,4.33471363654
4,3,-17.5668300893
4,27,-22.1060323805
4,34,-8.25225875006
4,2,6.53622314909
4,5,-6.76930571065
4,9,16.210601162
4,29,-3.58095493225
4,4,-5.26622610949
4,38,8.96399465764
4,39,8.3315281867
4,31,18.2778135879
4,11,16.3358311704
4,20,17.159713311
4,14,-14.1607219991
4,13,4.17790832893
4,21,8.83889463339
4,22,0.363426700053
4,24,-11.4725490786
4,7,-17.228603841
4,19,7.85092995894
4,15,-0.456562588784
4,1,-5.00262631841
4,6,20.692108342
4,30,-13.8126870105
4,28,-10.7960748902
4,23,12.332986317
4,12,-14.24677217
4,37,3.20079053922
4,35,6.0740219003
4,25,21.0126790174
4,32,12.1386339153
4,16,13.6340592268
4,26,3.2777438613
4,0,0.934263690538
4,8,7.54548982891
4,17,-1.94085211939
4,33,24.3228624225
4,36,27.2964857688
5,31,24.5320865871
5,30,-9.10298050195
5,16,23.8892265447
5,38,-7.77805476044
5,34,-3.08261305196
5,35,-4.12017154064
5,27,-18.5968861479
5,1,-20.3921715867
5,28,-15.9386768779
5,14,-7.57587171609
5,5,15.5431137655
5,22,2.81390009799
5,11,-9.29506256759
5,39,9.51547619457
5,23,19.4076873989
5,19,8.19357348018
5,8,10.9831340637
5,3,-7.06370434035
5,15,19.6495823931
5,24,-6.24104960054
5,18,-8.57017072903
5,21,1.96244426065
5,20,-5.68389454633
5,10,8.09971653493
5,12,-6.23064101798
5,2,9.38313994333
5,29,7.82362471323
5,25,0.950061477326
5,37,15.2810187088
5,36,8.58461062472
5,13,24.7349224489
5,4,-16.0298100186
5,0,-4.81699171348
5,6,12.3449321986
5,9,6.69064648648
5,33,16.0023617673
5,32,9.40155457163
5,17,2.63736479259
5,7,-17.9603106826
5,26,-9.63828969688
6,15,-27.9049286008
6,32,0.280287642419
6,30,-7.85205097599
6,14,-1.13480716086
6,1,2.0137134091
6,29,-5.87003252166
6,0,8.04427703953
6,11,25.6156016294
6,19,-1.67555031727
6,10,-7.05790128036
6,33,-7.14469907375
6,39,-32.8537621259
6,22,0.902028609267
6,3,-0.944930261058
6,27,29.6541405007
6,13,-28.1300318529
6,2,-1.32577648651
6,34,26.4676279616
6,20,24.0418400323
6,7,13.5284875944
6,35,18.9052782006
6,26,-2.39276820969
6,17,-2.72026962006
6,4,11.7633772715
6,28,-2.91516126433
6,37,-19.4317002141
6,23,-16.5561494256
6,16,-16.7541403505
6,12,-14.0732007898
6,8,10.1712172412
6,5,-23.3436303342
6,6,5.64801868058
6,31,-16.4641181208
6,21,18.6284267474
6,9,3.25997609054
6,25,10.753132058
6,18,18.0146566458
6,36,-6.27325520639
6,24,-3.92640645167
6,38,11.7308750847
7,30,1.85757057397
7,32,1.29422065067
7,24,7.01881485103
7,0,21.9280166925
7,28,23.2459911436
7,39,12.7728591213
7,22,-7.29159014495
7,14,1.56990063151
7,8,-36.1291679503
7,34,0.833293993626
7,20,-0.134742189975
7,16,-2.04513218325
7,38,-14.8053782215
7,12,-7.92826715349
7,19,6.44432491961
7,11,-21.779808265
7,15,7.26439597398
7,3,14.8599355601
7,4,-22.4725891451
7,31,-2.85610645728
7,2,12.3688176501
7,26,11.2004201434
7,23,6.231245393
7,6,-13.6043603052
7,36,18.0042910496
7,29,8.40236943762
7,21,-2.75506493886
7,5,34.9609867163
7,13,-3.17039358497
7,18,-2.17694337453
7,35,-43.5264505422
7,27,-22.1526194797
7,7,3.60250260614
7,25,-15.1958897981
7,9,-9.62386633659
7,1,4.74458828228
7,37,4.11505926916
7,10,6.3233598715
7,17,7.44686491848
7,33,0.000247900553234
8,5,13.2458940728
8,37,13.1118911939
8,33,-7.16298066115
8,28,-1.42193168027
8,23,-7.62921398952
8,0,1.70336178231
8,30,9.29427578268
8,20,-27.4536623717
8,32,-6.81143498677
8,26,-16.3642650473
8,18,-0.44689781809
8,36,-31.9336687509
8,11,-13.4550221466
8,17,-3.75436733402
8,31,-20.7036912154
8,13,13.450886765
8,10,-3.74015279449
8,8,-12.5665437129
8,27,10.2581532205
8,14,7.94063813663
8,1,-12.6137897299
8,2,5.96648671438
8,16,-2.16764640119
8,6,-10.948857695
8,24,7.00268945833
8,25,-24.4873250823
8,19,-3.96118070612
8,29,-4.95208217739
8,22,-0.461132128003
8,39,-0.197510617336
8,3,18.5813275092
8,7,10.7108208147
8,9,11.37529194
8,38,-13.0309296355
8,35,2.76384669165
8,15,7.3079456359
8,4,-2.5915989026
8,34,7.25945190908
8,21,3.44012084508
8,12,5.39800004769
9,28,9.35898097321
9,4,-2.3031265953
9,20,5.38815636129
9,14,5.2357361016
9,9,3.0354502257
9,15,-3.93432347938
9,21,5.77942727201
9,10,3.5136085523
9,8,-12.2838696671
9,35,-13.3497351789
9,25,-6.93812342674
9,22,-3.06716905887
9,34,10.3348755685
9,24,9.66368737783
9,16,-7.17628534862
9,11,3.40835386883
9,31,-18.1796568452
9,39,-4.6375068923
9,27,11.8791692096
9,38,-10.8877342747
9,3,23.0984406988
9,12,-4.10586959911
9,0,16.1046797338
9,2,6.12521873449
9,29,-2.71896132334
9,37,2.13268613581
9,7,9.60588378779
9,36,-7.91171960073
9,19,-0.431346454131
9,26,14.0959049321
9,18,15.5383201066
9,5,1.82394112465
9,17,-0.288138976912
9,6,-4.20974505333
9,33,3.58211038245
9,1,-7.39027384449
9,30,-2.23407967273
9,23,-2.43551727978
9,13,-10.4648363134
9,32,-0.490499632262
10,18,-19.2512440544
10,27,18.3412725934
10,14,13.2293179553
10,0,-21.8807903998
10,22,6.22574046803
10,8,13.7263059823
10,26,-33.1876527904
10,37,20.8502425279
10,6,5.9853026006
10,21,-11.4572837721
10,1,-22.6475277899
10,25,-9.59363943202
10,24,-27.7942309259
10,3,-15.4098211051
10,36,13.4789263266
10,2,1.5761643534
10,34,6.93156970234
10,17,-4.62811870311
10,10,-14.9734393423
10,39,-12.5650446374
10,28,1.64942214803
10,19,-4.71506367061
10,29,10.5505570168
10,15,8.91907133698
10,20,-27.2043946884
10,4,15.4982974977
10,23,5.79103245163
10,31,13.027539785
10,12,12.3014902543
10,33,-18.0365720833
10,11,6.73781743412
10,35,34.5664188235
10,30,-6.09325660723
10,5,18.7856545447
10,13,13.7176139704
10,16,33.0761175956
10,38,15.8351134526
10,32,-25.2681922087
10,7,-0.785099693177
10,9,2.03558835143
11,7,0.336035381404
11,33,1.96684998979
11,13,3.95446497033
11,19,-0.612671573748
11,29,2.09914310721
11,32,-1.54441102615
11,37,12.3584766458
11,21,-19.426003254
11,25,-3.976031216
11,24,3.40250834179
11,14,18.0117359618
11,35,-2.62825676794
11,23,18.1866192455
11,26,22.4116633239
11,8,9.8430023242
11,11,26.3683906978
11,12,26.8538940558
11,27,-1.02073879457
11,0,-7.3817062039
11,4,19.3746142022
11,5,-16.0644972521
11,22,14.8190656949
11,3,24.8132894009
11,9,-0.49801818179
11,2,-1.83851587538
11,28,0.926699269588
11,18,6.37473205007
11,30,-3.43324815701
11,20,2.89890478967
11,38,-6.58831826114
11,6,6.72761323786
11,16,-5.56212827085
11,15,14.0321842788
11,39,7.85441587643
11,34,-28.6094744261
11,36,-30.1598481713
11,1,7.09446959272
11,10,7.11519441458
11,17,-2.01102773811
11,31,2.76149287583
12,1,-9.89979558118
12,24,11.8719188908
12,5,-0.433070165112
12,9,2.65698342819
12,37,1.87251848187
12,31,12.3151852383
12,12,-4.56983176023
12,16,13.93817527
12,13,20.9530017743
12,14,-7.90922247715
12,34,-20.9046410849
12,6,8.68002664359
12,20,7.79213667851
12,36,38.5995614313
12,35,-6.69728628399
12,7,-26.3950338175
12,38,1.74925611486
12,39,22.9395595782
12,33,22.0103165799
12,29,-4.81617760359
12,25,12.8808449248
12,3,-3.55686149628
12,18,8.31094840051
12,19,-6.12694885981
12,4,-2.13092581382
12,30,-8.67070712331
12,17,-2.1938128455
12,8,5.46637429376
12,2,-9.49152890655
12,10,19.3715223013
12,23,10.2149825614
12,26,24.2649523873
12,11,-4.50088719272
12,28,10.1146170541
12,32,0.434747663123
12,27,-15.5959999475
12,15,11.3213697618
12,21,-13.2291308459
12,0,-5.88760740138
12,22,-9.40963541806
13,26,8.44488472605
13,34,-13.1232804786
13,29,8.56523019632
13,7,2.58552378589
13,6,-3.17721744902
13,4,-6.09933980064
13,1,26.2494512396
13,21,-0.509499608943
13,8,-16.5907164222
13,18,-4.08260894229
13,5,4.77515789222
13,33,-5.84514652206
13,31,9.38367438391
13,14,1.93341945875
13,28,0.879572263735
13,13,-11.0342023124
13,22,6.27611058073
13,17,7.36671916781
13,10,3.62839498843
13,32,10.5380800487
13,3,-3.22365567076
13,38,-1.58294232719
13,19,6.61315098538
13,9,-7.73422221213
13,16,-18.9874397974
13,12,0.963105343271
13,39,4.02618084132
13,20,14.0943469858
13,2,4.47027966343
13,27,-27.0621762057
13,25,2.12762378434
13,24,-6.85050220784
13,36,-4.23591644016
13,35,-20.1773946004
13,23,6.49314013153
13,30,-2.46603808353
13,37,-5.99742371095
13,0,11.7811234022
13,11,5.32529705302
13,15,0.106522469096
14,18,-2.98619153686
14,23,-14.1647148658
14,34,9.26436237125
14,6,-10.4031977412
14,1,6.58344212619
14,9,-0.201295277004
14,4,4.33848883563
14,10,-15.4601763595
14,12,3.13430055035
14,36,-3.6510269902
14,28,18.3697408081
14,17,-5.80617736115
14,8,-11.6004817233
14,0,-2.08947572424
14,5,2.6802235444
14,19,-0.834482127938
14,22,-5.10476002478
14,37,-1.83460312473
14,30,15.9941826976
14,15,-12.8398639977
14,7,16.8730044572
14,26,-15.1505177334
14,14,4.25836777276
14,31,-22.1361611336
14,21,0.881656879206
14,35,2.47633794445
14,33,-10.9809256257
14,3,8.45087340304
14,11,-7.52313970662
14,38,4.40226167713
14,27,16.8725700248
14,25,-17.4620625759
14,16,-3.36765907409
14,20,-14.6569754586
14,13,-7.09039768337
14,24,7.03855569991
14,29,-9.76470309943
14,32,-14.5086047889
14,39,-2.38813781788
14,2,0.416565505518
15,7,-3.79608617844
15,10,2.66727371451
15,20,-19.3158481606
15,19,-12.6639888818
15,16,7.18832905062
15,27,9.35531512223
15,38,-3.94972554949
15,25,11.8327594905
15,21,4.8154966353
15,11,-19.6788061819
15,29,-7.49645010855
15,23,-15.5787290009
15,8,-5.84297151336
15,1,-19.4274378985
15,24,3.56522010997
15,34,6.71955610837
15,35,13.2644200461
15,6,-9.86360182138
15,30,5.30811784032
15,37,2.53935199148
15,36,3.69166265765
15,5,-0.309183029495
15,2,-7.02293578749
15,22,-14.9731824401
15,14,-6.33228120604
15,9,10.6071328781
15,4,-2.20288338429
15,0,1.71321359861
15,33,7.48799165136
15,39,7.58429082043
15,3,-8.48199921405
15,13,3.11914549433
15,32,0.196960987613
15,18,2.18509119425
15,28,-12.443562503
15,15,3.65045465149
15,12,-2.04867718411
15,26,7.21177777399
15,31,-11.4286032135
15,17,-2.07333584666
16,1,-18.2085799287
16,11,-4.2355709122
16,26,17.858619008
16,4,-5.89882400692
16,27,-6.96775797642
16,24,-1.69497049856
16,34,-8.38435305992
16,17,3.8430727654
16,10,7.00851692235
16,2,8.12719195279
16,38,-24.4322669903
16,33,21.2186463492
16,29,0.947065432621
16,30,1.33551986111
16,0,6.26083002245
16,16,7.80965371734
16,21,6.37118387564
16,14,0.501220438401
16,18,0.367916523071
16,6,-0.616060049861
16,3,11.1825866527
16,9,16.878942167
16,25,11.7601986916
16,28,-41.6931693585
16,37,22.1227233705
16,15,22.7872383588
16,12,15.6946597994
16,19,1.53562427922
16,32,20.1381998725
16,20,-18.3765152626
16,23,10.1865104398
16,5,-10.1308189447
16,35,-0.738095419888
16,8,2.29913684245
16,13,2.80394679564
16,31,3.03252164702
16,39,15.4747527371
16,7,-0.749862368093
16,22,3.2854044721
16,36,-44.7315531035
17,21,-24.8751906115
17,7,2.12811024787
17,11,0.12767360434
17,33,15.2230730621
17,35,-6.84953404922
17,14,6.90374946799
17,8,0.115883485135
17,17,-2.896776524
17,27,4.55194763266
17,39,24.4896607686
17,28,16.8304048387
17,36,38.9056326297
17,30,8.25177618932
17,4,11.6339533287
17,12,26.7408704561
17,18,-14.45093102
17,38,6.77844593673
17,1,-5.67568427884
17,13,-17.9673892657
17,20,-15.3626272603
17,25,15.64610175
17,0,-8.89547090694
17,29,2.50441714241
17,3,0.410992726815
17,2,-1.63021054408
17,24,-7.63681022189
17,31,11.80540304
17,6,-1.01073443016
17,32,-15.9879187521
17,26,27.0215942309
17,9,-10.389249189
17,37,20.2657233137
17,10,-10.9805592251
17,5,-1.47592254718
17,15,7.1082086272
17,23,14.0509226395
17,16,38.7958467216
17,22,-7.85338870108
17,19,2.71614636571
17,34,-15.8610433815
18,24,-17.1795512629
18,4,-2.99471631711
18,21,20.4632748062
18,2,22.2360961984
18,35,14.7507333813
18,9,18.2226611312
18,39,-25.704913446
18,15,-5.71520371261
18,13,2.54320058362
18,6,5.19552398799
18,5,17.4452225251
18,14,8.62028162113
18,0,8.79178911925
18,12,-11.1754450832
18,38,-1.43546905777
18,28,-6.26146325543
18,22,11.4942345683
18,33,-13.5284044014
18,1,-12.1534155326
18,16,-2.22655323934
18,10,-12.0906953588
18,11,15.1054667701
18,23,-0.800059970836
18,3,9.42344653224
18,18,1.43391258312
18,34,25.0361535696
18,8,-8.03085717919
18,32,-3.60407343583
18,30,-7.39449073851
18,17,-2.8237644346
18,26,-39.8124956136
18,25,-24.1906384631
18,27,9.47210587135
18,31,-12.1543444243
18,19,7.58600370172
18,20,-7.48846236916
18,29,2.0033029389
18,37,11.8318859218
18,7,15.7286169762
18,36,-26.8525694745
19,6,7.80804544438
19,17,0.124020926794
19,25,26.6517186548
19,31,16.6765940286
19,18,3.8181362025
19,12,-16.1581055147
19,11,-18.2276670786
19,26,19.8912513004
19,35,-1.83338835262
19,36,59.4455332889
19,3,-17.8456419591
19,16,31.3697908452
19,34,6.61387659063
19,13,7.37426986093
19,19,-5.53275236543
19,39,9.64884241378
19,28,2.55759790932
19,1,-27.1352813862
19,20,8.83995954973
19,9,-4.69762479944
19,37,-4.68185476878
19,21,-3.37151719187
19,33,24.3658886408
19,15,3.34961190676
19,5,-0.391967080518
19,23,2.65686339661
19,2,-10.4105988192
19,4,-10.3094521608
19,29,-0.364398601012
19,38,4.18092497372
19,32,1.24923878847
19,27,3.63975511856
19,7,-25.1366222133
19,30,-9.50802346257
19,10,13.4482691976
19,0,-4.96252601572
19,14,-18.6408692291
19,24,7.95413823402
19,22,-18.9024940228
19,8,17.4936096973
20,2,3.83987257286
20,13,-33.2306890839
20,34,18.2850890707
20,29,-1.28861853933
20,8,29.6998794829
20,16,8.18875063173
20,26,15.1448873596
20,23,5.45538575219
20,5,-33.7089729052
20,24,3.78751715432
20,4,2.48545911073
20,36,2.90311928951
20,7,9.99918282016
20,30,-0.311123997129
20,3,6.47205706515
20,18,8.10811077985
20,0,1.65934802116
20,14,-7.22655070663
20,22,1.26920878455
20,38,3.31086265934
20,25,21.1816017452
20,28,-5.8551129403
20,11,17.7794879589
20,32,8.38096415542
20,12,-2.01210998412
20,31,4.29641166835
20,35,-5.33658223765
20,37,-9.81626972309
20,20,26.8193812744
20,9,-10.7143824331
20,10,-9.30957405279
20,15,-19.2421291537
20,6,12.5724109445
20,1,-0.216504244627
20,19,13.4047627335
20,33,17.6514312372
20,27,24.6637512307
20,17,0.258432844311
20,21,9.83940736919
20,39,-14.2345316677
21,29,-1.64629382883
21,3,-14.2195714292
21,20,-11.3749710049
21,2,5.3170968272
21,26,-33.4915317444
21,35,11.6673126753
21,21,15.8852583632
21,30,4.77124714254
21,14,-8.71946724687
21,32,12.8025151535
21,8,1.20971879053
21,27,-16.4732273801
21,16,-10.3666346714
21,1,5.40061947193
21,10,-3.38106519315
21,11,-9.26343721154
21,28,-25.781197148
21,18,-10.2817631199
21,4,-11.572360065
21,15,2.77367168833
21,19,4.13688877015
21,31,4.39761588604
21,9,11.5657804535
21,17,1.33465452801
21,24,-6.85157407623
21,36,-30.682263131
21,34,2.32083816562
21,0,-4.15578639951
21,25,-8.4007105672
21,33,-6.20843578345
21,37,-1.18537835967
21,23,-5.21768854947
21,22,7.28768273694
21,12,-7.30445381805
21,5,4.06157703089
21,13,16.8156406236
21,6,0.412634668258
21,38,-2.65401504122
21,39,-2.86165202718
21,7,-1.88352442077
22,37,-14.3568283014
22,17,-0.121778352354
22,36,-1.51401474974
22,30,-3.34828497563
22,20,12.0525225296
22,32,1.46390526209
22,1,-6.27234621976
22,39,-27.0497240121
22,25,18.4516681466
22,12,-5.56560123888
22,11,12.0087617868
22,14,-5.17300258296
22,4,8.9678918187
22,33,-4.35223534381
22,10,-9.28454507475
22,9,-4.76010519186
22,3,-13.5161954994
22,8,25.8918485833
22,28,-15.09238468
22,26,-5.97276466462
22,38,10.8914829693
22,24,-6.68895994544
22,5,-24.4469380905
22,16,1.24743476494
22,0,-4.45051768181
22,7,6.6501661164
22,19,-1.03318296947
22,35,22.6415003526
22,29,0.247251064199
22,22,0.368041536596
22,23,-10.957401132
22,2,-5.46288029249
22,21,11.8332787157
22,6,5.42729405016
22,31,0.27982157862
22,27,30.3381758636
22,15,-17.6794152804
22,34,24.5764146602
22,18,4.02194074617
22,13,-20.3036217403
23,24,-1.44714771472
23,25,11.0445045137
23,10,-2.59333862333
23,28,-0.128318172192
23,38,10.9366300621
23,34,-4.5533804216
23,23,8.01122673194
23,26,1.58024349171
23,22,5.66789145678
23,39,-3.91487141345
23,18,0.416821587439
23,27,2.24262036343
23,36,9.15399521578
23,5,-19.9448890535
23,35,5.37069895663
23,13,-4.41612739483
23,4,8.0689542879
23,0,-10.5325085598
23,14,-4.44459601369
23,3,-6.00118223605
23,37,-7.20575296017
23,30,-2.13569995797
23,9,-5.89934968579
23,6,13.1493021553
23,15,-7.36163536495
23,12,1.24030013543
23,20,16.8317579766
23,8,22.96155613
23,31,12.5856639735
23,19,5.86478085713
23,1,7.94513515765
23,11,16.2752652992
23,32,1.69220658462
23,7,-4.6334608697
23,17,-1.70610480833
23,29,-0.842603807633
23,33,6.93517709605
23,21,-3.39757192689
23,2,-3.8272358184
23,16,3.95169536875
24,36,-4.30217592133
24,23,14.2070558233
24,26,-23.1683555584
24,38,-2.93432732007
24,10,-1.78707233257
24,3,8.93024794757
24,14,-0.115790672488
24,1,1.55550109293
24,33,2.40154895188
24,20,-0.309684703066
24,22,8.87690549605
24,12,-6.29212404236
24,35,-10.753874012
24,37,9.65461704305
24,5,15.0913737887
24,34,-2.3761473127
24,28,6.78351998824
24,24,-0.306112443337
24,32,0.764724914781
24,29,1.21274944607
24,21,2.99547146538
24,0,-2.29495582661
24,19,12.6175301909
24,39,2.12735583773
24,6,9.00312101112
24,11,2.56707549367
24,7,-1.6869575302
24,16,4.40776710211
24,9,5.04073111076
24,17,-1.58761400987
24,18,-4.42872079319
24,31,6.7073714968
24,25,-21.3296116154
24,13,18.2397230847
24,30,-0.99256986038
24,2,14.5103340798
24,15,4.65448078982
24,8,-0.595903283141
24,27,-15.2676677118
24,4,-10.0980717166
25,19,-2.07464918357
25,13,-25.9488456946
25,6,12.8849121687
25,1,19.3448639751
25,38,17.9948268608
25,0,-16.8273115785
25,23,1.7582217396
25,25,24.0580948157
25,18,9.36458192086
25,36,-7.09336231955
25,32,-2.99749177021
25,22,9.22728196763
25,11,39.5860202869
25,12,20.0411926837
25,21,-12.9358994264
25,27,26.5713592434
25,5,-52.7439626853
25,35,19.6488332617
25,31,4.11588348387
25,3,0.190945727773
25,34,-11.9754617973
25,14,5.69077472884
25,39,-11.0577566458
25,9,-12.9042587987
25,7,4.3314415981
25,30,-0.638325734477
25,8,37.6353968636
25,16,-7.91095809869
25,15,-16.7845154084
25,29,-5.02838303084
25,33,1.28502964837
25,17,-4.59526912172
25,37,-15.0328775477
25,24,1.36663322924
25,4,33.9209294325
25,10,-6.03400085753
25,20,26.4797343373
25,28,-0.893324662919
25,2,-17.7565690794
25,26,23.9907754633
26,30,-11.7847480302
26,16,-1.56756088544
26,24,-25.2932284499
26,25,7.76746394275
26,8,-2.54525924204
26,20,-9.55084264838
26,5,20.015671744
26,18,-16.6396362879
26,13,4.29865806635
26,32,-4.85349071384
26,34,-4.02413769511
26,10,4.75784559162
26,29,23.2230459015
26,38,5.56765113581
26,9,-13.4092414923
26,1,0.0463397492124
26,27,-7.40045819446
26,35,16.1149795081
26,4,6.60430537265
26,7,-7.53651564442
26,17,10.0048871396
26,33,-29.6971216009
26,37,-0.88725182262
26,28,-13.8681873596
26,6,-8.90081334865
26,39,-10.6873117438
26,22,4.85128345716
26,2,-10.3945916628
26,21,-11.168358914
26,12,7.97265054568
26,3,-29.4536676761
26,31,21.1078243001
26,11,-5.36318461458
26,26,-5.35071819058
26,19,-13.2469112294
26,14,9.7470381718
26,23,-2.05298328501
26,0,-5.4316959422
26,15,14.4564517278
26,36,4.04893086755
27,17,-0.0222850915335
27,7,4.76745742731
27,28,1.03851622819
27,31,8.94283285275
27,23,-4.41161838729
27,39,-8.99294139284
27,20,-11.3642848779
27,26,-25.4163928815
27,2,-1.00152518655
27,24,-13.394627006
27,14,-0.516191741183
27,5,8.95273646693
27,11,-8.0785297935
27,27,7.57822190631
27,19,1.83836237637
27,12,1.16767076509
27,0,-11.0377035451
27,16,12.4791519591
27,9,-8.88444444639
27,34,10.7569143024
27,25,-2.20400861821
27,37,-1.16281436401
27,18,-18.4618798132
27,30,5.79502938243
27,21,-0.431370532907
27,15,-4.74896628767
27,8,5.56477816942
27,35,12.6649387387
27,22,-0.0567029493836
27,32,-10.4764654754
27,36,14.2365461822
27,33,-13.9689251955
27,3,-19.4355146979
27,38,12.4647445957
27,10,-15.4253251537
27,13,-2.93273345412
27,6,-2.55752484609
27,1,1.18527867567
27,29,6.10826280119
27,4,1.16007781461
28,14,0.403841210732
28,9,0.0847252769451
28,25,1.22291953732
28,26,-15.9438108773
28,24,-16.3796944287
28,37,11.4551026626
28,23,24.1593817173
28,30,-12.9116349535
28,36,-3.0692862343
28,6,18.8786542046
28,39,-3.43036105013
28,16,17.970323885
28,5,3.08101174861
28,10,1.67682047568
28,28,-16.0622575941
28,35,5.27942995763
28,19,11.2471515679
28,34,-6.63125309656
28,17,2.59621660031
28,11,13.3825348976
28,21,-3.01140902883
28,38,1.72768012219
28,0,-12.9404038673
28,8,24.1606197678
28,33,4.00917708772
28,1,-7.02509445904
28,29,13.681450745
28,12,3.09327606269
28,31,31.5097122856
28,13,15.6439685265
28,32,6.09912047673
28,20,4.42034015079
28,4,-2.01238484701
28,7,-12.2490362057
28,15,13.5354765684
28,3,-8.92558269187
28,18,-11.1627806606
28,27,-13.2478388883
28,2,8.70531385097
28,22,15.5443251325
29,26,-9.33152944348
29,13,-21.8254250465
29,19,19.7418104213
29,38,9.37291327474
29,22,6.06313068888
29,24,-2.41226203407
29,15,-18.3108460551
29,5,-5.08249235524
29,17,-4.42427313059
29,10,-19.0603241969
29,21,0.940859107182
29,30,1.49449200898
29,9,-9.20691323417
29,2,15.5741665912
29,20,16.169991254
29,16,17.654129023
29,6,13.9026050797
29,12,-0.198726116998
29,35,-11.7579429561
29,3,16.7498172289
29,34,15.6072044505
29,23,14.4941655274
29,18,-0.855967341183
29,0,-1.42037335451
29,36,17.2623991542
29,14,4.49883451719
29,31,1.92537977001
29,39,-13.3940145113
29,1,3.37687081697
29,8,12.3999839998
29,7,16.2987991205
29,29,0.791318866913
29,25,-9.26622062602
29,32,-11.3536268915
29,28,24.8956138839
29,33,5.69435392253
29,27,18.4004758422
29,37,4.09660380766
29,4,3.14566848199
29,11,21.8679686921
30,32,20.5609591377
30,19,7.49833447429
30,8,17.1840071032
30,31,11.4505677894
30,25,25.2322251261
30,16,10.4779405595
30,36,5.83563401209
30,28,-18.5612970326
30,33,38.3055133067
30,13,4.06210802179
30,9,8.14406900924
30,17,-2.38956378636
30,6,10.5382987586
30,27,-17.5687206395
30,1,1.78661831538
30,18,0.93688634881
30,38,-3.41660011894
30,39,28.5603459515
30,35,-7.51345749558
30,21,3.80481007122
30,5,-28.325097747
30,3,-7.04751424069
30,23,6.88282822017
