candidate_id,donation,state
6,3000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,-1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,-1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,4000.00,MO
6,-1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,-3000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,5000.00,MO
6,1500.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,4000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,3000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1200.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,2500.00,MO
6,1000.00,MO
6,2000.00,MO
6,500.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1500.00,MO
6,2000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,1000.00,MO
6,-5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,-500.00,MO
6,2500.00,MO
6,2000.00,MO
6,1000.00,MO
6,5000.00,MO
6,2500.00,MO
6,5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3000.00,MO
6,5000.00,MO
6,2500.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,488.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3000.00,MO
6,1000.00,MO
6,2000.00,MO
6,2000.00,MO
6,1000.00,MO
6,500.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1500.00,MO
6,2000.00,MO
6,1500.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1500.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,200.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,-2000.00,MO
6,5000.00,MO
6,1000.00,MO
6,5000.00,MO
6,2000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,-1000.00,MO
6,125.00,MO
6,2500.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,5000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,-1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,2500.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,5000.00,MO
6,2000.00,MO
6,2500.00,MO
6,2500.00,MO
6,1000.00,MO
6,5000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,2500.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,2500.00,MO
6,-1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,2000.00,MO
6,2000.00,MO
6,1000.00,MO
6,2500.00,MO
6,2500.00,MO
6,1000.00,MO
6,3000.00,MO
6,1000.00,MO
6,-1000.00,MO
6,999.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,500.00,MO
6,2500.00,MO
6,2500.00,MO
6,500.00,MO
6,2000.00,MO
6,1000.00,MO
6,500.00,MO
6,2500.00,MO
6,1500.00,MO
6,5000.00,MO
6,500.00,MO
6,1000.00,MO
6,2000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,-5000.00,MO
6,500.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,1000.00,MO
6,3500.00,MO
6,1000.00,MO
6,1000.00,MO
6,-1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,3000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,2500.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3500.00,MO
6,1000.00,MO
6,200.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1500.00,MO
6,1000.00,MO
6,2000.00,MO
6,2500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,2500.00,MO
6,2500.00,MO
6,1000.00,MO
6,500.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,500.00,MO
6,1000.00,MO
6,1000.00,MO
6,5000.00,MO
6,2000.00,MO
6,1000.00,MO
6,500.00,MO
6,1500.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2000.00,MO
6,500.00,MO
6,1000.00,MO
6,5000.00,MO
6,1000.00,MO
6,1000.00,MO
6,500.00,MO
6,1000.00,MO
6,4000.00,MO
6,2000.00,MO
6,1000.00,MO
6,2000.00,MO
6,1000.00,MO
6,1000.00,MO
6,3500.00,MO
6,1000.00,MO
6,1000.00,MO
6,1000.00,MO
6,2500.00,MO
6,500.00,MO
6,1000.00,MO
6,1375.00,MO
7,1000.00,TX
8,1500.00,CA
8,250.00,CA
9,-1000.00,MT
9,-1000.00,MT
10,5000.00,CA
10,2500.00,CA
10,5000.00,CA
10,2400.00,CA
10,1000.00,CA
10,1500.00,CA
10,5000.00,CA
10,1000.00,CA
10,1000.00,CA
10,2500.00,CA
10,2500.00,CA
10,1000.00,CA
10,1000.00,CA
10,2500.00,CA
10,500.00,CA
10,5000.00,CA
10,2000.00,CA
10,1000.00,CA
10,2500.00,CA
10,2500.00,CA
10,1000.00,CA
10,2000.00,CA
10,2000.00,CA
10,2500.00,CA
10,650.00,CA
10,2400.00,CA
10,2500.00,CA
10,5000.00,CA
10,2000.00,CA
10,5000.00,CA
10,5000.00,CA
10,5000.00,CA
10,1500.00,CA
10,5000.00,CA
10,1000.00,CA
10,4000.00,CA
10,5000.00,CA
10,2000.00,CA
10,5000.00,CA
10,5000.00,CA
10,1000.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,5000.00,CA
10,500.00,CA
10,5000.00,CA
10,5000.00,CA
10,2500.00,CA
10,4000.00,CA
10,5000.00,CA
10,2500.00,CA
10,1000.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,4350.00,CA
10,2000.00,CA
10,2500.00,CA
10,1000.00,CA
10,1000.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,-2500.00,CA
10,2000.00,CA
10,2500.00,CA
10,2500.00,CA
10,2500.00,CA
10,5000.00,CA
10,5000.00,CA
10,2000.00,CA
10,2000.00,CA
