"user_id","donates"
419,0
420,1
421,0
422,1
423,0
424,1
425,1
426,0
427,1
428,1
429,1
430,0
431,0
432,1
433,0
434,0
435,0
436,1
437,1
438,0
439,0
440,1
441,0
442,1
443,0
444,1
445,1
446,0
447,0
448,1
449,0
450,1
451,1
452,0
453,1
454,1
455,1
456,1
457,1
458,0
459,1
460,0
461,0
462,0
463,0
464,0
465,0
466,1
467,0
468,0
469,1
470,1
471,0
472,0
473,0
474,1
475,1
476,0
477,0
478,1
479,0
480,1
481,1
482,0
483,0
484,0
485,1
486,1
487,1
488,1
489,0
490,0
491,0
492,0
493,0
494,1
495,0
496,0
497,1
498,0
499,0
500,1
501,1
502,0
503,1
504,0
505,0
506,0
507,1
508,0
509,1
510,1
511,0
512,1
513,0
514,1
515,1
516,0
517,1
518,1
519,0
520,1
521,1
522,0
523,0
524,1
525,0
526,0
527,0
528,1
529,0
530,1
531,0
532,1
533,1
534,0
535,1
536,1
537,0
538,1
539,1
540,0
541,1
542,1
543,0
544,1
545,0
546,1
547,1
548,1
549,0
550,1
551,1
552,0
553,1
554,0
555,1
556,0
557,0
558,1
559,0
560,0
561,1
562,1
563,1
564,1
565,1
566,1
567,0
568,1
569,1
570,0
571,0
572,0
573,0
574,0
575,0
576,1
577,1
578,0
579,1
580,0
581,1
582,0
583,0
584,1
585,1
586,0
587,0
588,0
589,1
590,0
591,0
592,0
593,1
594,0
595,1
596,0
597,0
598,1
599,0
600,0
601,1
602,0
603,0
604,0
605,0
606,0
607,1
608,1
609,1
610,1
611,1
612,0
613,0
614,1
615,0
616,0
617,1
618,0
619,0
620,1
621,0
622,0
623,1
624,1
625,1
626,0
627,1
628,0
629,0
630,1
631,0
632,1
633,0
634,0
635,1
636,0
637,1
638,0
639,1
640,0
641,1
642,0
643,0
644,1
645,0
646,0
647,0
648,1
649,0
650,1
651,1
652,1
653,0
654,0
655,0
656,1
657,1
658,1
659,0
660,0
661,1
662,1
663,0
664,0
665,1
666,0
667,0
668,0
669,0
670,0
671,0
672,1
673,1
674,0
675,1
676,1
677,0
678,0
679,0
680,1
681,1
682,1
683,0
684,1
685,0
686,1
687,1
688,0
689,1
690,1
691,0
692,1
693,0
694,0
695,0
696,1
697,1
698,1
699,1
700,1
701,1
702,0
703,1
704,0
705,1
706,0
707,0
708,1
709,0
710,0
711,1
712,0
713,0
714,0
715,1
716,0
717,0
718,1
719,0
720,0
721,0
722,1
723,0
724,1
725,0
726,0
727,0
728,0
729,0
730,0
731,1
732,0
733,0
734,0
735,1
736,1
737,1
738,0
739,0
740,0
741,1
742,1
743,0
744,0
745,1
746,1
747,1
748,0
749,1
750,0
751,1
752,0
753,1
754,0
755,1
756,0
757,0
758,0
759,1
760,0
761,1
762,0
763,1
764,0
765,1
766,0
767,1
768,0
769,1
770,1
771,1
772,0
773,0
774,0
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,0
784,1
785,0
786,0
787,1
788,1
789,0
790,0
791,1
792,0
793,1
794,1
795,1
796,0
797,0
798,0
799,0
800,0
801,0
802,1
803,1
804,0
805,0
806,0
807,0
808,0
809,1
810,0
811,0
812,0
813,0
814,1
815,0
816,1
817,1
818,0
819,1
820,0
821,0
822,0
823,1
824,0
825,1
826,1
827,1
828,1
829,1
830,0
831,0
832,0
833,1
834,0
835,0
836,1
837,1
838,1
839,1
840,1
841,0
842,0
843,1
844,0
845,0
846,1
847,0
848,1
849,0
850,1
851,0
852,0
853,0
854,1
855,0
856,0
857,0
858,1
859,0
860,1
861,0
862,0
863,1
864,0
865,1
866,1
867,0
868,1
869,1
870,0
871,0
872,1
873,1
874,1
875,0
876,0
877,1
878,1
879,0
880,1
881,1
882,0
883,1
884,0
885,1
886,1
887,1
888,0
889,0
890,0
891,1
892,1
893,0
894,0
895,0
896,1
897,1
898,0
899,1
900,0
901,1
902,0
903,1
904,1
905,1
906,1
907,0
908,0
909,1
910,0
911,1
912,0
913,1
914,1
915,0
916,1
917,0
918,0
919,1
920,1
921,1
922,1
923,0
924,1
925,1
926,1
927,0
928,1
929,0
930,0
931,1
932,1
933,1
934,1
935,1
936,0
937,0
938,0
939,0
940,0
941,0
942,1
943,0
944,1
945,0
946,0
947,0
948,0
949,0
950,1
951,0
952,0
953,0
954,0
955,1
956,1
957,1
958,0
959,1
960,1
961,0
962,1
963,1
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,0
972,1
973,0
974,1
975,1
976,0
977,1
978,1
979,1
980,1
981,0
982,0
983,1
984,1
985,1
986,1
987,0
988,1
989,1
990,1
991,1
992,1
993,0
994,1
995,0
996,0
997,1
998,1
999,0
1000,0
1001,1
1002,1
1003,1
1004,1
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,1
1012,0
1013,1
1014,1
1015,1
1016,1
1017,0
1018,1
1019,0
1020,0
1021,1
1022,0
1023,1
1024,1
1025,1
1026,1
1027,0
1028,0
1029,0
1030,1
1031,0
1032,0
1033,1
1034,0
1035,1
1036,1
1037,0
1038,0
1039,1
1040,1
1041,1
1042,1
1043,0
1044,1
1045,0
1046,0
1047,0
1048,1
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,1
1058,0
1059,1
1060,0
1061,0
1062,1
1063,1
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,0
1073,0
1074,1
1075,1
1076,0
1077,0
1078,0
1079,1
1080,1
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,1
1091,0
1092,1
1093,0
1094,1
1095,0
1096,0
1097,1
1098,1
1099,0
1100,1
1101,1
1102,1
1103,1
1104,0
1105,1
1106,1
1107,0
1108,0
1109,1
1110,1
1111,0
1112,0
1113,1
1114,0
1115,1
1116,1
1117,1
1118,0
1119,0
1120,1
1121,0
1122,1
1123,1
1124,0
1125,0
1126,0
1127,1
1128,0
1129,0
1130,0
1131,1
1132,1
1133,0
1134,0
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,0
1142,0
1143,0
1144,0
1145,1
1146,1
1147,1
1148,1
1149,0
1150,0
1151,0
1152,0
1153,0
1154,1
1155,1
1156,0
1157,1
1158,1
1159,1
1160,0
1161,0
1162,0
1163,1
1164,0
1165,1
1166,0
1167,1
1168,0
1169,1
1170,1
1171,1
1172,1
1173,1
1174,0
1175,1
1176,1
1177,0
1178,0
1179,0
1180,1
1181,1
1182,0
1183,0
1184,0
1185,1
1186,0
1187,1
1188,1
1189,0
1190,0
1191,0
1192,1
1193,0
1194,0
1195,0
1196,0
1197,1
1198,1
1199,0
1200,0
1201,1
1202,0
1203,0
1204,1
1205,0
1206,0
1207,1
1208,1
1209,1
1210,1
1211,0
1212,0
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,0
1220,1
1221,0
1222,1
1223,1
1224,0
1225,0
1226,1
1227,0
1228,1
1229,1
1230,1
1231,1
1232,0
1233,1
1234,1
1235,0
1236,1
1237,1
1238,0
1239,1
1240,0
1241,0
1242,1
1243,1
1244,0
1245,1
1246,0
1247,1
1248,0
1249,1
1250,0
1251,1
1252,0
1253,0
1254,1
1255,0
1256,1
1257,0
1258,0
1259,1
1260,0
1261,1
1262,0
1263,0
1264,0
1265,0
1266,1
1267,0
1268,0
1269,0
1270,1
1271,0
1272,1
1273,0
1274,0
1275,0
1276,0
1277,1
1278,1
1279,0
1280,0
1281,0
1282,1
1283,0
1284,1
1285,0
1286,0
1287,1
1288,0
1289,0
1290,1
1291,0
1292,1
1293,0
1294,1
1295,1
1296,0
1297,0
1298,1
1299,1
1300,0
1301,0
1302,1
1303,0
1304,0
1305,1
1306,0
1307,1
1308,0
1309,1
1310,1
1311,1
1312,1
1313,1
1314,0
1315,1
1316,1
1317,0
1318,1
1319,0
1320,0
1321,1
1322,0
1323,0
1324,0
1325,1
1326,0
1327,0
1328,0
1329,1
1330,1
1331,1
1332,1
1333,1
1334,0
1335,0
1336,0
1337,0
1338,1
1339,0
1340,1
1341,1
1342,1
1343,1
1344,1
1345,0
1346,1
1347,1
1348,1
1349,0
1350,0
1351,0
1352,0
1353,1
1354,1
1355,0
1356,0
1357,0
1358,0
1359,0
1360,1
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1367,0
1368,1
1369,0
1370,1
1371,0
1372,0
1373,0
1374,0
1375,0
1376,1
1377,1
1378,1
1379,1
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,1
1387,0
1388,0
1389,1
1390,1
1391,0
1392,0
1393,1
1394,0
1395,1
1396,0
1397,0
1398,1
1399,1
1400,0
1401,1
1402,0
1403,1
1404,1
1405,1
1406,0
1407,1
1408,1
1409,1
1410,0
1411,0
1412,1
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,1
1422,1
1423,1
1424,1
1425,1
1426,0
1427,1
1428,0
1429,0
1430,1
1431,1
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,0
1439,1
1440,0
1441,0
1442,1
1443,1
1444,1
1445,1
1446,0
1447,1
1448,0
1449,1
1450,0
1451,1
1452,1
1453,0
1454,1
1455,0
1456,0
1457,1
1458,1
1459,0
1460,0
1461,0
1462,1
1463,0
1464,0
1465,1
1466,0
1467,0
1468,0
1469,0
1470,1
1471,0
1472,0
1473,0
1474,1
1475,0
1476,0
1477,1
1478,1
1479,0
1480,0
1481,0
1482,1
1483,1
1484,0
1485,0
1486,1
1487,0
1488,1
1489,0
1490,0
1491,1
1492,1
1493,1
1494,0
1495,1
1496,0
1497,0
1498,1
1499,0
1500,0
1501,0
1502,1
1503,1
1504,0
1505,1
1506,0
1507,0
1508,0
1509,0
1510,1
1511,0
1512,1
1513,0
1514,0
1515,1
1516,0
1517,0
1518,0
1519,1
1520,1
1521,0
1522,1
1523,1
1524,1
1525,0
1526,0
1527,1
1528,1
1529,0
1530,1
1531,1
1532,1
1533,1
1534,1
1535,0
1536,1
1537,0
1538,0
1539,0
1540,1
1541,0
1542,0
1543,0
1544,0
1545,1
1546,1
1547,0
1548,0
1549,0
1550,0
1551,0
1552,1
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,1
1561,0
1562,0
1563,1
1564,0
1565,1
1566,0
1567,1
1568,0
1569,0
1570,0
1571,0
1572,1
1573,1
1574,0
1575,1
1576,0
1577,1
1578,0
1579,1
1580,0
1581,1
1582,1
1583,1
1584,0
1585,1
1586,1
1587,1
1588,0
1589,0
1590,1
1591,0
1592,1
1593,0
1594,1
1595,0
1596,0
1597,0
1598,1
1599,1
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,1
1608,0
1609,1
1610,1
1611,1
1612,1
1613,0
1614,1
1615,0
1616,0
1617,0
1618,1
1619,0
1620,1
1621,1
1622,0
1623,0
1624,0
1625,1
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,1
1633,0
1634,0
1635,1
1636,1
1637,1
1638,0
1639,1
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,1
1649,1
1650,1
1651,0
1652,0
1653,0
1654,0
1655,1
1656,1
1657,0
1658,0
1659,1
1660,0
1661,1
1662,0
1663,1
1664,1
1665,0
1666,0
1667,0
1668,0
1669,1
1670,0
1671,1
1672,1
1673,0
1674,1
1675,0
1676,1
1677,1
1678,0
1679,1
1680,1
1681,0
1682,0
1683,0
1684,1
1685,0
1686,0
1687,1
1688,0
1689,1
1690,1
1691,0
1692,0
1693,0
1694,0
1695,1
1696,0
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,0
1704,0
1705,0
1706,0
1707,1
1708,1
1709,0
1710,1
1711,1
1712,0
1713,0
1714,1
1715,0
1716,1
1717,0
1718,1
1719,1
1720,1
1721,1
1722,1
1723,0
1724,1
1725,1
1726,0
1727,0
1728,1
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1
1739,1
1740,1
1741,0
1742,1
1743,0
1744,0
1745,0
1746,0
1747,1
1748,0
1749,0
1750,1
1751,0
1752,1
1753,1
1754,0
1755,1
1756,0
1757,0
1758,1
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,1
1783,0
1784,1
1785,1
1786,1
1787,1
1788,0
1789,1
1790,1
1791,1
1792,0
1793,1
1794,1
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,0
1802,0
1803,1
1804,0
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,0
1814,1
1815,0
1816,0
1817,1
1818,1
1819,0
1820,0
1821,0
1822,1
1823,0
1824,0
1825,0
1826,1
1827,0
1828,1
1829,0
1830,0
1831,0
1832,1
1833,0
1834,0
1835,1
1836,0
1837,0
1838,1
1839,1
1840,0
1841,1
1842,0
1843,1
1844,0
1845,1
1846,1
1847,1
1848,0
1849,0
1850,0
1851,1
1852,0
1853,1
1854,1
1855,0
1856,0
1857,1
1858,0
1859,0
1860,1
1861,1
1862,0
1863,1
1864,1
1865,0
1866,0
1867,0
1868,1
1869,0
1870,0
1871,0
1872,1
1873,1
1874,1
1875,0
1876,0
1877,0
1878,1
1879,1
1880,1
1881,0
1882,0
1883,0
1884,0
1885,0
1886,1
1887,0
1888,0
1889,0
1890,1
1891,0
1892,1
1893,1
1894,0
1895,1
1896,1
1897,1
1898,0
1899,0
1900,0
1901,1
1902,1
1903,0
1904,0
1905,1
1906,1
1907,0
1908,1
1909,0
1910,0
1911,1
1912,1
1913,0
1914,0
1915,0
1916,1
1917,0
1918,1
1919,0
1920,1
1921,0
1922,1
1923,0
1924,0
1925,0
1926,0
1927,1
1928,0
1929,1
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,1
1941,1
1942,1
1943,0
1944,1
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,0
1953,1
1954,1
1955,0
1956,1
1957,0
1958,1
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,1
1966,1
1967,1
1968,0
1969,1
1970,0
1971,0
1972,1
1973,0
1974,0
1975,0
1976,0
1977,1
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,1
1985,0
1986,0
1987,1
1988,0
1989,1
1990,1
1991,1
1992,0
1993,0
1994,0
1995,1
1996,1
1997,0
1998,1
1999,0
2000,0
2001,1
2002,1
2003,1
2004,0
2005,0
2006,0
2007,1
2008,0
2009,0
2010,1
2011,1
2012,1
2013,0
2014,1
2015,0
2016,0
2017,1
2018,1
2019,0
2020,0
2021,1
2022,0
2023,1
2024,0
2025,0
2026,1
2027,0
2028,0
2029,0
2030,1
2031,0
2032,1
2033,1
2034,1
2035,1
2036,0
2037,0
2038,1
2039,1
2040,1
2041,0
2042,0
2043,0
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,0
2053,1
2054,1
2055,0
2056,1
2057,1
2058,0
2059,0
2060,0
2061,0
2062,0
2063,1
2064,0
2065,0
2066,0
2067,1
2068,1
2069,1
2070,1
2071,0
2072,1
2073,0
2074,0
2075,1
2076,1
2077,0
2078,1
2079,1
2080,0
2081,0
2082,0
2083,0
2084,1
2085,1
2086,1
2087,0
2088,1
2089,1
2090,1
2091,1
2092,1
2093,0
2094,1
2095,0
2096,0
2097,1
2098,0
2099,1
2100,0
2101,1
2102,1
2103,1
2104,0
2105,1
2106,1
2107,1
2108,1
2109,0
2110,1
2111,1
2112,0
2113,1
2114,1
2115,1
2116,1
2117,1
2118,0
2119,0
2120,1
2121,0
2122,1
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,1
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,1
2140,1
2141,1
2142,0
2143,1
2144,0
2145,1
2146,0
2147,0
2148,1
2149,1
2150,1
2151,1
2152,1
2153,0
2154,1
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,1
2163,0
2164,1
2165,0
2166,1
2167,1
2168,0
2169,0
2170,1
2171,1
2172,1
2173,0
2174,1
2175,1
2176,0
2177,1
2178,1
2179,1
2180,1
2181,0
2182,1
2183,1
2184,1
2185,0
2186,0
2187,1
2188,0
2189,0
2190,0
2191,0
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,0
2199,0
2200,1
2201,1
2202,1
2203,0
2204,1
2205,0
2206,0
2207,0
2208,1
2209,1
2210,0
2211,0
2212,1
2213,1
2214,1
2215,0
2216,0
2217,1
2218,1
2219,1
2220,0
2221,0
2222,1
2223,0
2224,1
2225,0
2226,0
2227,1
2228,0
2229,0
2230,0
2231,1
2232,1
2233,0
2234,1
2235,1
2236,1
2237,0
2238,1
2239,0
2240,1
2241,1
2242,0
2243,0
2244,1
2245,1
2246,0
2247,1
2248,0
2249,0
2250,1
2251,0
2252,1
2253,1
2254,1
2255,1
2256,1
2257,0
2258,0
2259,1
2260,0
2261,0
2262,1
2263,1
2264,1
2265,0
2266,1
2267,0
2268,1
2269,0
2270,0
2271,0
2272,1
2273,0
2274,1
2275,0
2276,0
2277,1
2278,1
2279,0
2280,1
2281,0
2282,0
2283,1
2284,0
2285,1
2286,0
2287,0
2288,1
2289,0
2290,0
2291,0
2292,1
2293,0
2294,1
2295,0
2296,1
2297,0
2298,1
2299,0
2300,0
2301,0
2302,1
2303,1
2304,0
2305,0
2306,1
2307,1
2308,1
2309,1
2310,1
2311,0
2312,0
2313,0
2314,0
2315,1
2316,1
2317,0
2318,0
2319,1
2320,0
2321,0
2322,0
2323,1
2324,1
2325,0
2326,0
2327,1
2328,0
2329,0
2330,1
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,1
2338,0
2339,0
2340,1
2341,1
2342,1
2343,1
2344,0
2345,0
2346,1
2347,0
2348,1
2349,0
2350,0
2351,1
2352,0
2353,0
2354,1
2355,0
2356,0
2357,0
2358,1
2359,0
2360,0
2361,1
2362,1
2363,1
2364,1
2365,1
2366,0
2367,1
2368,1
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,1
2376,0
2377,1
2378,0
2379,0
2380,0
2381,1
2382,0
2383,0
2384,1
2385,0
2386,1
2387,0
2388,1
2389,0
2390,1
2391,1
2392,1
2393,0
2394,1
2395,1
2396,0
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,0
2404,0
2405,0
2406,1
2407,0
2408,1
2409,0
2410,0
2411,1
2412,0
2413,0
2414,0
2415,0
2416,1
2417,0
2418,1
2419,1
2420,0
2421,1
2422,1
2423,0
2424,0
2425,0
2426,1
2427,0
2428,0
2429,1
2430,1
2431,1
2432,0
2433,0
2434,0
2435,0
2436,0
2437,1
2438,0
2439,0
2440,1
2441,0
2442,0
2443,0
2444,1
2445,1
2446,1
2447,0
2448,1
2449,1
2450,0
2451,1
2452,0
2453,0
2454,1
2455,1
2456,1
2457,1
2458,0
2459,0
2460,1
2461,1
2462,0
2463,0
2464,1
2465,0
2466,0
2467,1
2468,0
2469,1
2470,0
2471,0
2472,1
2473,0
2474,1
2475,1
2476,0
2477,1
2478,1
2479,0
2480,0
2481,1
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,1
2489,1
2490,1
2491,1
2492,0
2493,1
2494,1
2495,0
2496,1
2497,1
2498,0
2499,0
2500,0
2501,0
2502,1
2503,1
2504,1
2505,1
2506,0
2507,0
2508,0
2509,1
2510,0
2511,0
2512,0
2513,1
2514,1
2515,0
2516,1
2517,1
2518,1
2519,0
2520,0
2521,0
2522,1
2523,0
2524,1
2525,1
2526,0
2527,0
2528,1
2529,0
2530,1
2531,0
2532,0
2533,1
2534,0
2535,0
2536,0
2537,1
2538,1
2539,1
2540,1
2541,0
2542,0
2543,1
2544,0
2545,0
2546,0
2547,1
2548,1
2549,1
2550,1
2551,0
2552,0
2553,0
2554,1
2555,1
2556,1
2557,0
2558,0
2559,0
2560,0
2561,1
2562,1
2563,0
2564,1
2565,1
2566,0
2567,1
2568,0
2569,0
2570,1
2571,1
2572,0
2573,1
2574,1
2575,0
2576,0
2577,1
2578,1
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,1
2586,0
2587,0
2588,0
2589,1
2590,0
2591,0
2592,1
2593,0
2594,0
2595,0
2596,1
2597,1
2598,0
2599,0
2600,1
2601,0
2602,1
2603,1
2604,0
2605,1
2606,0
2607,1
2608,1
2609,0
2610,0
2611,0
2612,1
2613,1
2614,0
2615,0
2616,0
2617,0
2618,0
2619,1
2620,1
2621,0
2622,0
2623,1
2624,1
2625,1
2626,0
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,0
2634,0
2635,1
2636,1
2637,0
2638,0
2639,0
2640,1
2641,1
2642,1
2643,0
2644,0
2645,1
2646,0
2647,1
2648,0
2649,0
2650,1
2651,1
2652,0
2653,1
2654,0
2655,1
2656,1
2657,1
2658,1
2659,0
2660,1
2661,1
2662,1
2663,1
2664,0
2665,1
2666,1
2667,0
2668,1
2669,1
2670,1
2671,0
2672,0
2673,1
2674,0
2675,1
2676,1
2677,0
2678,1
2679,0
2680,0
2681,0
2682,0
2683,1
2684,0
2685,1
2686,0
2687,0
2688,1
2689,1
2690,0
2691,1
2692,1
2693,0
2694,1
2695,0
2696,0
2697,0
2698,1
2699,1
2700,0
2701,1
2702,0
2703,0
2704,1
2705,0
2706,1
2707,0
2708,1
2709,0
2710,1
2711,0
2712,0
2713,1
2714,0
2715,0
2716,1
2717,0
2718,0
2719,0
2720,1
2721,1
2722,1
2723,1
2724,1
2725,0
2726,0
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,0
2734,0
2735,0
2736,0
2737,0
2738,1
2739,1
2740,0
2741,1
2742,0
2743,1
2744,1
2745,0
2746,1
2747,0
2748,1
2749,0
2750,0
2751,1
2752,0
2753,0
2754,0
2755,1
2756,1
2757,1
2758,0
2759,0
2760,0
2761,1
2762,1
2763,1
2764,0
2765,0
2766,1
2767,1
2768,1
2769,1
2770,0
2771,1
2772,1
2773,0
2774,1
2775,0
2776,0
2777,0
2778,0
2779,0
2780,1
2781,0
2782,0
2783,0
2784,1
2785,0
2786,1
2787,1
2788,1
2789,0
2790,1
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,1
2800,0
2801,1
2802,0
2803,0
2804,0
2805,1
2806,1
2807,0
2808,0
2809,1
2810,1
2811,0
2812,1
2813,1
2814,1
2815,0
2816,1
2817,1
2818,1
2819,0
2820,1
2821,0
2822,0
2823,1
2824,0
2825,0
2826,0
2827,1
2828,1
2829,1
2830,1
2831,0
2832,1
2833,1
2834,1
2835,0
2836,1
2837,1
2838,1
2839,0
2840,1
2841,1
2842,1
2843,0
2844,0
2845,0
2846,1
2847,0
2848,0
2849,1
2850,1
2851,1
2852,0
2853,1
2854,1
2855,0
2856,0
2857,1
2858,0
2859,1
2860,0
2861,1
2862,1
2863,0
2864,0
2865,1
2866,1
2867,1
2868,1
2869,0
2870,0
2871,1
2872,0
2873,0
2874,1
2875,0
2876,1
2877,1
2878,0
2879,1
2880,0
2881,1
2882,1
2883,0
2884,0
2885,1
2886,1
2887,1
2888,1
2889,1
2890,0
2891,1
2892,1
2893,1
2894,1
2895,1
2896,0
2897,0
2898,1
2899,0
2900,1
2901,1
2902,1
2903,0
2904,1
2905,1
2906,0
2907,1
2908,0
2909,0
2910,1
2911,0
2912,0
2913,1
2914,1
2915,0
2916,1
2917,0
2918,1
2919,0
2920,1
2921,0
2922,0
2923,1
2924,0
2925,1
2926,0
2927,0
2928,1
2929,0
2930,0
2931,1
2932,0
2933,1
2934,0
2935,0
2936,1
2937,1
2938,1
2939,1
2940,0
2941,1
2942,1
2943,0
2944,1
2945,0
2946,0
2947,0
2948,0
2949,0
2950,1
2951,0
2952,0
2953,0
2954,0
2955,1
2956,0
2957,1
2958,1
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,1
2966,0
2967,1
2968,0
2969,0
2970,1
2971,0
2972,0
2973,1
2974,1
2975,1
2976,0
2977,0
2978,1
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,1
2987,1
2988,0
2989,1
2990,1
2991,0
2992,0
2993,0
2994,0
2995,1
2996,0
